amount,transaction_hour,failed_attempts,account_age_days,velocity_1h,location_change,new_device,device_trust,merchant_risk,channel,is_fraud
1584.65,5,0,2601,4,0,0,0.9243,0.3339,Wallet,0
1305.58,19,0,1438,1,0,1,0.4499,0.389,NetBanking,0
4673.5,1,0,1840,2,0,0,0.5596,0.4945,Card,0
3912.34,20,0,2799,1,0,0,0.9159,0.1791,Ecommerce,0
3699.48,20,1,1010,2,0,0,0.8129,0.4304,Card,0
1771.38,16,0,355,3,0,0,0.5751,0.4267,UPI,0
759.99,19,1,1447,3,0,0,0.8377,0.3271,UPI,0
2454.02,21,0,773,2,0,0,0.9806,0.0185,UPI,0
2583.35,3,0,1931,2,0,0,0.5589,0.1965,NetBanking,0
897.7,13,0,2986,1,1,0,0.4646,0.3036,UPI,0
758.38,15,0,2667,3,0,0,0.9303,0.236,Ecommerce,0
3604.65,22,0,2554,2,0,0,0.4781,0.0345,UPI,0
6293.81,17,0,1895,0,0,0,0.8403,0.0873,Card,0
499.26,14,0,3109,3,0,0,0.8102,0.2735,UPI,0
831.69,13,0,3238,4,0,0,0.9082,0.1418,Card,0
1585.22,3,0,2654,5,0,0,0.8247,0.1691,Wallet,0
1827.91,7,0,415,2,0,0,0.8364,0.2416,UPI,1
633.66,10,0,1046,3,0,0,0.7409,0.2898,Ecommerce,0
7924.36,21,0,3352,1,0,0,0.9346,0.3116,Card,0
1708.21,20,0,260,3,0,0,0.3898,0.2139,Ecommerce,0
1915.92,15,0,1930,3,0,0,0.8143,0.3028,Wallet,0
6952.3,2,1,2239,2,0,1,0.6645,0.2198,Card,0
684.36,17,1,1375,2,0,0,0.3864,0.2023,UPI,0
999.39,11,1,2465,2,0,0,0.808,0.1331,UPI,0
294.13,15,0,272,2,0,0,0.6729,0.0384,UPI,0
915.1,10,1,772,5,0,0,0.4428,0.1274,Ecommerce,0
229.67,17,1,1041,7,1,0,0.7013,0.5216,UPI,0
2404.85,5,0,603,5,0,0,0.7619,0.0616,Card,0
1704.45,3,0,1536,0,0,0,0.8608,0.2052,Card,0
819.81,5,0,1643,4,0,1,0.6637,0.1355,UPI,0
986.89,22,0,3280,3,0,0,0.5676,0.1129,UPI,0
2439.48,1,0,1702,0,0,0,0.5394,0.1403,Ecommerce,0
332.76,6,0,2649,3,0,0,0.5372,0.366,UPI,0
1358.83,8,1,314,3,0,0,0.8067,0.1548,Card,0
2285.83,20,0,213,4,1,0,0.7631,0.2174,Card,0
168.78,8,0,1386,1,0,0,0.8946,0.1057,NetBanking,0
2251.12,21,0,1152,2,0,0,0.7309,0.2141,Ecommerce,0
189.09,23,0,3232,5,0,0,0.8974,0.4834,UPI,0
969.25,15,1,1723,2,0,1,0.7844,0.4034,NetBanking,0
323.25,8,0,1709,1,0,1,0.7901,0.2181,Card,0
4928.59,14,0,2976,3,0,1,0.7017,0.0666,Ecommerce,0
325.39,16,0,3029,2,0,0,0.8331,0.0721,Card,0
193.89,2,0,2719,1,0,0,0.3203,0.0446,UPI,0
1261.45,19,0,1536,1,0,0,0.7664,0.3557,Card,0
710.25,10,0,761,2,0,1,0.8908,0.1475,UPI,0
225.92,20,0,130,2,1,0,0.8908,0.1625,UPI,0
1904.75,14,0,183,3,0,0,0.5926,0.0462,UPI,0
135.49,20,0,2855,2,1,0,0.4819,0.2406,Ecommerce,0
369.42,1,0,469,1,0,1,0.541,0.0569,NetBanking,0
599.45,1,0,1455,0,1,0,0.9103,0.7609,Card,0
2546.14,2,0,1764,2,0,0,0.8241,0.0854,UPI,0
4273.73,20,1,1948,3,0,0,0.5408,0.2046,Ecommerce,0
3490.92,23,0,320,0,1,0,0.5668,0.3148,UPI,1
933.61,23,0,1835,4,0,0,0.7378,0.2031,Ecommerce,0
85.74,7,0,879,2,0,1,0.9622,0.1865,Card,0
1653.08,6,0,1197,3,0,0,0.7612,0.3888,UPI,0
5136.37,8,0,2875,1,0,0,0.7742,0.3971,UPI,0
4005.73,19,0,1614,2,0,1,0.8068,0.2609,Card,0
1783.08,6,0,1411,0,0,0,0.4774,0.065,UPI,0
314.51,13,0,63,0,0,0,0.7591,0.4453,UPI,0
631.71,15,0,3486,6,0,1,0.7094,0.5882,UPI,0
8354.08,8,1,2080,3,0,0,0.7414,0.0674,UPI,0
247.75,11,0,2647,1,0,0,0.7082,0.0926,UPI,0
328.58,15,0,1521,0,0,0,0.6594,0.1394,UPI,0
2950.35,18,0,932,1,0,0,0.5366,0.3271,UPI,0
697.35,4,0,961,1,0,0,0.3845,0.2773,UPI,0
317.08,12,0,33,2,0,1,0.655,0.3765,UPI,0
5455.45,3,0,3111,1,1,1,0.9739,0.2345,Card,0
1779.54,0,0,1848,6,0,0,0.8272,0.4525,Ecommerce,0
734.44,15,0,1238,0,0,0,0.4028,0.1617,Card,0
329.29,11,0,2472,0,0,0,0.9508,0.146,NetBanking,0
9412.34,6,0,459,1,0,0,0.5922,0.4037,Card,0
1068.84,1,0,1647,2,0,0,0.9891,0.2906,Card,0
4756.15,22,3,1532,0,0,0,0.5678,0.4962,Card,0
2802.63,19,0,3173,1,0,0,0.8507,0.2715,UPI,0
634.64,22,1,2794,2,0,0,0.9452,0.5418,UPI,0
639.96,2,0,2689,0,0,0,0.6214,0.0935,Ecommerce,0
5007.19,0,1,914,3,0,1,0.5918,0.3542,UPI,1
5093.11,5,3,1824,1,0,0,0.944,0.3158,UPI,0
152.82,2,0,3431,2,0,0,0.6886,0.2203,UPI,0
1953.29,11,0,73,3,0,0,0.5018,0.4365,UPI,0
965.58,15,0,2283,2,1,0,0.5098,0.3062,Ecommerce,0
370.56,4,0,1188,2,1,0,0.8231,0.6527,Card,0
1443.51,9,0,2597,2,0,0,0.8567,0.2732,UPI,0
265.85,12,0,1733,6,0,0,0.3869,0.2838,Card,0
671.98,7,0,2454,2,1,0,0.6462,0.2946,UPI,1
474.19,11,2,881,1,0,0,0.9289,0.3981,UPI,0
648.86,14,0,3089,4,0,0,0.8429,0.2205,UPI,0
1017.34,22,0,2932,2,1,1,0.6869,0.4034,Card,0
377.53,7,0,2234,3,0,0,0.2956,0.0882,Ecommerce,0
5720.65,2,0,1489,2,0,0,0.7556,0.3654,UPI,0
1840.79,20,1,537,2,0,1,0.9623,0.1228,Card,0
7217.7,13,0,718,0,0,0,0.6893,0.1986,Card,0
926.97,11,3,1400,3,0,0,0.9082,0.6747,UPI,0
616.32,17,0,2728,2,0,0,0.8223,0.0196,UPI,0
6948.88,23,2,3313,2,0,0,0.7732,0.1262,Ecommerce,0
597.67,3,0,2131,2,0,0,0.6379,0.4512,Wallet,0
909.41,20,0,3284,2,1,0,0.3669,0.4197,Wallet,0
2335.66,15,0,695,6,0,0,0.7254,0.0749,UPI,0
298.98,14,1,2601,1,0,0,0.6409,0.3474,UPI,0
2314.29,20,1,1867,3,0,0,0.6941,0.1099,UPI,0
2023.36,7,0,497,4,0,0,0.501,0.4,Wallet,0
4158.01,18,0,2432,3,0,0,0.6452,0.4308,Ecommerce,0
2792.09,13,1,3162,4,0,0,0.8434,0.1224,UPI,0
4294.01,22,2,1573,4,0,0,0.8627,0.2785,Card,0
976.58,11,0,899,3,0,0,0.4932,0.2698,NetBanking,0
443.28,17,2,1063,1,0,0,0.6733,0.2499,UPI,0
10051.58,11,1,2106,2,0,0,0.7055,0.3448,Card,0
220.74,9,0,2416,0,0,0,0.9385,0.1217,UPI,0
245.22,9,0,764,3,1,1,0.8579,0.3288,Wallet,0
1985.02,22,2,2407,0,0,0,0.706,0.1706,UPI,0
6040.46,20,0,2616,1,0,0,0.6,0.2854,NetBanking,0
1338.13,5,0,66,2,0,0,0.905,0.3302,UPI,0
3131.5,20,1,1348,2,0,0,0.7868,0.2692,UPI,0
134.88,14,0,824,1,0,0,0.4627,0.1321,Ecommerce,0
649.03,2,1,2777,2,0,0,0.8262,0.6662,UPI,0
153.29,18,2,2264,1,0,0,0.6301,0.335,NetBanking,0
2488.49,3,1,1870,1,0,1,0.6298,0.0734,UPI,0
216.03,20,1,789,5,0,0,0.4154,0.3341,Ecommerce,0
286.66,10,1,1688,1,0,0,0.6284,0.2756,Ecommerce,1
1881.32,21,0,3369,3,0,0,0.796,0.197,UPI,0
3343.98,11,1,3481,2,0,0,0.7622,0.1828,Card,0
928.05,2,0,575,4,0,1,0.9776,0.0567,UPI,0
1995.56,18,1,1699,0,1,0,0.5076,0.1496,UPI,0
1928.85,17,0,2620,1,0,0,0.7661,0.4142,NetBanking,0
874.63,7,1,1046,2,1,0,0.844,0.0608,Card,0
347.43,4,0,3494,2,1,0,0.6384,0.1582,UPI,0
1984.53,20,0,1636,1,0,0,0.7083,0.2106,UPI,0
2087.56,18,1,1217,3,0,0,0.7954,0.4279,Card,0
2803.79,7,0,3296,1,0,0,0.754,0.1235,Ecommerce,0
1521.83,16,0,2113,3,0,1,0.7116,0.1171,UPI,0
321.52,5,0,224,3,0,0,0.5287,0.423,UPI,1
2263.93,4,0,376,4,0,0,0.5769,0.2437,UPI,0
1095.04,15,1,3431,3,1,0,0.7321,0.0785,UPI,0
660.58,19,0,2179,1,0,0,0.6896,0.0427,UPI,0
804.83,22,1,3045,3,0,0,0.4602,0.2106,UPI,0
531.25,11,2,3456,1,0,0,0.7558,0.2886,Card,0
2788.57,3,0,2607,0,0,0,0.7652,0.1447,Ecommerce,0
247.39,13,0,3405,2,0,0,0.3956,0.0716,Ecommerce,0
386.39,16,0,3340,2,0,0,0.7545,0.1436,UPI,0
776.49,23,0,1445,2,0,0,0.4185,0.1355,Wallet,0
5969.62,2,0,2238,2,0,0,0.8851,0.2422,UPI,0
3317.59,15,0,2873,3,1,0,0.6804,0.2612,UPI,0
195.8,12,1,3316,1,1,0,0.8087,0.0284,Card,0
4531.98,14,0,2894,1,0,0,0.8847,0.1588,Ecommerce,0
4522.82,2,0,2826,1,0,0,0.7576,0.3227,Ecommerce,0
319.67,0,0,1150,0,0,1,0.9272,0.2758,NetBanking,0
77.67,14,1,1504,2,0,0,0.7513,0.1923,Wallet,0
1016.55,4,0,2880,1,1,0,0.4399,0.2678,Card,0
3563.67,14,0,449,5,1,0,0.6885,0.381,Card,0
5830.31,0,0,574,1,0,0,0.8526,0.185,NetBanking,0
439.5,19,1,2759,4,0,0,0.7128,0.4056,UPI,0
6902.08,7,1,3426,3,0,0,0.423,0.3455,Ecommerce,0
105.71,10,0,1467,2,0,0,0.7267,0.3811,NetBanking,0
745.12,8,0,3025,4,0,0,0.9258,0.1624,NetBanking,0
707.64,10,0,1248,0,0,0,0.8813,0.3923,Card,0
3677.37,12,0,1790,6,0,0,0.8113,0.2081,UPI,0
4286.46,15,0,3408,1,0,0,0.6605,0.4204,UPI,0
2986.73,16,0,1352,0,0,0,0.6394,0.2217,Card,0
265.58,23,1,3095,0,0,0,0.7554,0.1597,Wallet,0
2712.84,4,1,3311,2,0,0,0.6672,0.4804,Wallet,0
1871.5,20,0,2585,2,0,0,0.9396,0.3424,Wallet,0
189.65,14,0,255,2,0,0,0.9033,0.6222,Card,0
125.17,7,0,3362,3,0,0,0.5086,0.1671,UPI,0
3261.32,22,1,1747,1,0,1,0.7488,0.1832,UPI,0
907.68,16,0,1018,1,1,0,0.8449,0.242,Card,0
284.45,4,0,1707,1,0,0,0.9736,0.205,UPI,0
881.32,4,1,1545,2,0,0,0.8153,0.1162,UPI,0
1607.19,15,0,1338,1,0,0,0.546,0.1136,NetBanking,0
1005.26,17,1,2373,0,0,0,0.7968,0.1958,NetBanking,0
214.95,1,0,400,3,0,0,0.5491,0.0197,Ecommerce,0
7941.32,15,0,2218,1,1,0,0.3341,0.089,NetBanking,0
3147.7,12,0,885,0,0,1,0.8229,0.1361,UPI,0
771.13,23,0,2772,3,0,0,0.6706,0.3014,Card,0
804.44,17,2,3441,1,0,0,0.772,0.7143,UPI,0
1599.52,21,0,1658,2,0,0,0.8095,0.2516,Wallet,0
334.92,0,0,2829,2,0,1,0.7088,0.3096,Card,0
1538.88,18,0,1126,1,0,0,0.7022,0.4144,Ecommerce,1
271.17,8,0,2935,4,0,0,0.9457,0.5815,UPI,0
1018.35,13,0,1870,2,1,0,0.7449,0.2666,UPI,0
321.5,21,0,1786,2,0,0,0.9572,0.2199,Card,0
339.0,20,1,362,2,0,0,0.5759,0.3905,UPI,0
6173.42,5,0,2318,1,0,0,0.7293,0.366,UPI,0
1166.99,5,1,2770,1,0,0,0.9478,0.1446,NetBanking,0
1363.45,17,0,1770,4,0,0,0.6311,0.2795,Wallet,0
132.69,21,0,564,4,0,0,0.7343,0.0117,UPI,0
585.9,14,0,2373,3,0,0,0.5474,0.195,Ecommerce,0
1779.83,1,1,2192,4,0,1,0.7526,0.0665,Ecommerce,0
1344.59,3,0,3023,4,1,0,0.8355,0.3988,UPI,0
114.24,17,0,3343,3,0,0,0.7342,0.1463,UPI,0
1363.07,17,0,854,1,0,0,0.7417,0.1669,Ecommerce,0
1611.45,21,1,1027,1,1,0,0.7876,0.1802,Card,0
4221.52,12,0,3328,1,0,0,0.6749,0.3454,Card,0
551.15,10,0,420,4,0,0,0.483,0.2842,Card,0
104.15,2,2,3198,4,0,0,0.6829,0.4958,NetBanking,0
385.06,18,0,545,4,0,0,0.6509,0.1841,UPI,0
346.57,22,0,1471,1,0,0,0.6578,0.4733,UPI,0
2376.88,1,0,490,2,0,0,0.6589,0.3438,UPI,0
63.27,11,0,3419,2,1,0,0.9177,0.0571,Wallet,0
684.87,8,0,1755,0,0,0,0.5457,0.2218,Ecommerce,0
4900.46,17,0,3089,2,0,0,0.8878,0.5367,Wallet,0
1104.97,18,0,116,2,0,0,0.9525,0.0977,NetBanking,0
2810.54,5,0,146,3,0,1,0.7541,0.3599,Card,0
195.61,22,0,1866,0,0,0,0.8392,0.1884,Card,0
203.96,3,0,154,2,0,1,0.9305,0.1505,NetBanking,0
4959.72,18,0,1906,1,0,0,0.6172,0.2018,Wallet,0
1219.6,17,1,2477,3,0,1,0.6757,0.0916,Card,0
1222.24,3,1,1713,1,0,0,0.7933,0.3766,Card,0
338.98,16,1,2744,3,0,0,0.7976,0.3939,Card,0
1219.04,6,0,362,1,0,0,0.9083,0.168,NetBanking,0
329.23,6,1,875,1,0,0,0.9073,0.1923,Wallet,0
3813.16,2,1,565,2,0,0,0.6557,0.2396,UPI,0
19229.91,17,0,1749,3,0,0,0.3655,0.1977,Wallet,0
1822.82,19,0,1391,3,0,0,0.8084,0.3514,UPI,0
563.02,12,0,1890,3,1,0,0.6519,0.2231,Card,0
76.68,18,0,541,0,0,1,0.8792,0.1498,Card,0
187.04,8,2,1563,1,1,1,0.537,0.0365,Card,1
5611.68,13,0,2679,3,0,0,0.6796,0.2371,UPI,0
372.17,18,0,248,3,0,1,0.8404,0.3116,Ecommerce,0
742.95,10,0,2756,2,0,0,0.8869,0.4849,UPI,0
2182.21,14,2,771,2,0,0,0.9266,0.3453,Ecommerce,0
5199.95,3,1,3040,2,0,0,0.7529,0.1423,UPI,0
889.3,12,1,2852,3,0,0,0.607,0.1805,UPI,0
717.02,20,0,1568,1,0,0,0.5631,0.2461,Card,0
1182.28,18,1,262,1,1,0,0.7613,0.2366,UPI,0
567.35,7,0,1352,2,0,0,0.7661,0.1605,UPI,0
600.34,13,0,2180,4,0,0,0.9053,0.0354,UPI,0
1689.98,14,0,1192,5,0,0,0.8882,0.4021,UPI,0
1332.16,22,0,2222,1,0,0,0.8708,0.401,UPI,0
10282.37,19,0,2882,1,0,0,0.7256,0.4467,Ecommerce,0
1738.52,19,0,3348,1,0,0,0.7302,0.3869,UPI,0
3672.78,18,1,1397,2,0,0,0.8256,0.2086,UPI,0
356.08,8,0,3456,2,0,0,0.8535,0.2911,UPI,0
1903.43,9,0,875,1,0,0,0.8005,0.2074,Card,0
513.3,11,0,3308,4,0,0,0.7502,0.5695,Ecommerce,0
1661.08,10,1,505,2,0,0,0.9538,0.0426,Ecommerce,0
2259.59,22,0,1897,0,1,0,0.5478,0.4108,NetBanking,0
1155.59,21,0,2357,1,0,0,0.8462,0.4246,UPI,0
13734.85,21,0,152,3,0,1,0.5661,0.398,Ecommerce,0
4911.72,14,0,1556,1,0,0,0.5891,0.4896,Ecommerce,0
3774.82,4,0,975,3,1,0,0.5944,0.0419,Card,0
2446.71,3,0,2855,3,0,1,0.6912,0.4498,NetBanking,0
6985.06,6,0,1667,2,0,0,0.8298,0.3791,NetBanking,0
242.54,15,0,370,3,0,0,0.8582,0.443,Card,0
4622.99,8,0,143,2,0,0,0.4376,0.0946,Ecommerce,0
387.3,15,0,89,2,0,0,0.8252,0.5545,Ecommerce,1
606.34,21,0,136,1,0,0,0.4905,0.1218,Ecommerce,0
1977.25,8,0,1701,0,0,0,0.8122,0.1221,Ecommerce,0
4003.33,22,0,1138,2,0,0,0.6757,0.3303,UPI,0
326.6,12,0,735,3,0,0,0.9245,0.4004,Card,0
640.23,19,0,1359,1,1,0,0.5242,0.3749,UPI,0
1214.89,1,0,1534,2,0,0,0.9595,0.3242,NetBanking,0
901.73,6,0,2035,3,1,0,0.8437,0.0269,UPI,0
2688.49,22,0,1746,0,0,1,0.8566,0.2497,UPI,0
40446.04,21,0,3265,3,0,0,0.2819,0.0738,UPI,0
1703.24,13,0,1313,1,0,0,0.7372,0.321,UPI,0
506.76,0,0,1373,0,0,0,0.6386,0.5603,Card,0
281.09,1,0,1446,4,0,0,0.5329,0.1106,UPI,0
779.37,10,0,174,3,0,0,0.8181,0.0617,NetBanking,0
408.6,21,1,2624,2,0,1,0.6723,0.1833,UPI,0
1791.71,9,0,1893,3,0,0,0.9243,0.0841,Ecommerce,0
1762.74,21,0,1399,0,0,0,0.9097,0.0594,Card,0
674.3,12,0,1257,1,0,0,0.7544,0.1869,UPI,0
8814.94,3,1,1818,0,0,0,0.8182,0.2472,Card,0
506.63,13,0,3154,3,0,0,0.6326,0.3363,Ecommerce,0
967.39,8,0,1398,3,0,0,0.5129,0.3487,Wallet,0
2145.48,5,2,1514,5,0,0,0.8152,0.1255,UPI,0
2797.99,16,0,473,3,0,0,0.6603,0.2813,UPI,0
4194.19,4,0,1131,2,0,0,0.8342,0.2115,Ecommerce,0
1719.73,21,1,2624,5,0,0,0.698,0.3959,Ecommerce,0
3305.88,19,0,2535,3,0,0,0.4285,0.2204,UPI,0
545.46,18,0,2820,1,0,0,0.7652,0.4569,UPI,0
2875.51,1,0,1729,2,1,0,0.6688,0.0916,Card,0
2835.48,23,0,3151,2,0,0,0.7636,0.0903,NetBanking,0
5369.72,11,1,1945,2,0,0,0.9856,0.1756,Card,0
190.21,17,0,463,3,0,0,0.8244,0.185,NetBanking,0
423.04,4,2,538,5,0,1,0.7101,0.1911,Ecommerce,0
2602.68,18,0,1740,2,0,0,0.7537,0.6945,UPI,0
67.77,7,1,1317,1,0,0,0.937,0.2077,UPI,0
1838.32,16,1,381,4,1,0,0.5588,0.0435,Card,0
3336.89,6,1,169,5,0,1,0.6587,0.3121,NetBanking,0
598.73,22,0,2167,0,0,0,0.815,0.19,Card,0
698.06,17,1,2643,0,0,0,0.3603,0.1207,UPI,0
355.01,10,0,775,1,0,0,0.9107,0.1773,UPI,0
634.21,10,0,864,3,0,0,0.7566,0.5795,NetBanking,0
653.8,0,0,1874,6,0,0,0.4717,0.334,Ecommerce,0
535.4,7,0,427,3,0,0,0.866,0.358,Card,0
505.44,18,0,2933,3,0,0,0.6491,0.2385,Ecommerce,0
825.05,19,0,2066,1,0,0,0.9006,0.0654,NetBanking,0
814.64,23,0,1270,4,0,0,0.7279,0.2579,Card,0
7846.62,2,0,2030,2,0,0,0.5233,0.3431,Card,0
724.95,6,1,576,3,0,0,0.6086,0.4321,Card,0
1573.97,18,1,1110,5,0,0,0.5989,0.1254,Ecommerce,0
598.41,8,0,1865,2,1,0,0.5458,0.5019,Card,0
590.47,5,0,3368,4,0,1,0.5857,0.0569,Ecommerce,0
183.17,6,0,2954,2,0,0,0.7611,0.1042,Card,0
210.62,22,0,2226,1,1,0,0.848,0.3807,Card,0
308.79,20,0,1178,0,0,0,0.6129,0.0819,Card,0
1329.93,0,0,3242,3,1,0,0.7405,0.0479,UPI,0
3394.74,20,0,456,2,0,0,0.6985,0.4831,Card,0
168.01,13,1,1056,0,0,1,0.7287,0.0572,Card,0
616.14,20,1,1508,1,0,0,0.7252,0.2003,UPI,0
261.06,14,0,1934,2,0,1,0.6909,0.2112,UPI,0
830.9,16,0,2361,0,0,0,0.4459,0.2689,UPI,0
3393.3,13,0,1451,0,0,0,0.8424,0.2749,NetBanking,0
685.93,17,0,3300,0,0,0,0.6498,0.0418,NetBanking,0
1043.26,19,1,1450,0,0,1,0.8312,0.1442,Card,0
5054.28,12,1,2206,0,0,0,0.6605,0.0738,NetBanking,0
1773.65,2,0,173,3,0,0,0.6087,0.1073,Card,0
493.69,2,0,556,3,0,0,0.7214,0.1281,Card,0
1295.77,9,1,774,3,0,0,0.9559,0.1199,Card,0
459.93,11,1,10,1,0,0,0.7932,0.3638,Ecommerce,0
1705.32,20,1,3043,4,0,0,0.7227,0.1608,NetBanking,0
1883.91,0,0,2189,2,0,1,0.7347,0.3409,Ecommerce,0
260.99,21,0,2975,1,0,1,0.3816,0.1733,UPI,0
1318.05,1,0,1168,1,0,0,0.667,0.2797,UPI,0
969.27,11,1,374,1,0,0,0.6545,0.3527,Ecommerce,0
1942.85,10,0,1152,0,0,0,0.7787,0.0179,Wallet,0
2625.21,13,1,70,0,0,0,0.6567,0.3146,Ecommerce,0
1810.43,1,0,1067,2,1,0,0.6534,0.2735,Card,0
797.63,18,0,363,1,0,0,0.51,0.1947,Card,0
2921.92,3,0,754,2,0,0,0.2972,0.3284,UPI,0
438.47,18,0,2238,3,0,1,0.4343,0.2263,UPI,0
274.09,13,0,3367,2,0,0,0.7196,0.1498,UPI,0
38.28,21,1,844,1,0,0,0.9044,0.2338,Wallet,0
1018.77,23,1,3439,0,0,0,0.1715,0.1979,UPI,0
462.84,20,1,2670,1,0,0,0.6131,0.4688,UPI,0
1665.1,10,0,427,1,0,0,0.637,0.4906,Wallet,0
138.41,9,1,27,6,0,0,0.9442,0.3031,Ecommerce,0
555.83,15,1,401,5,0,0,0.5961,0.3953,UPI,0
1796.84,15,0,2507,1,0,0,0.6695,0.29,UPI,0
371.92,18,0,2350,2,0,1,0.7499,0.3682,Ecommerce,0
1685.33,11,1,3103,7,0,0,0.6708,0.3404,UPI,0
611.02,11,1,1842,3,0,0,0.7962,0.0924,UPI,0
1059.5,2,0,163,1,0,0,0.8247,0.2598,UPI,0
2048.61,4,2,3499,2,0,0,0.5438,0.069,Ecommerce,0
2982.26,19,0,3036,2,0,0,0.7215,0.2921,UPI,0
1208.48,23,0,2509,1,0,0,0.9683,0.0282,UPI,0
466.51,14,0,3213,4,0,0,0.7742,0.2094,Card,0
677.94,8,1,982,2,1,0,0.8054,0.4292,Card,0
2140.52,1,0,1878,3,0,0,0.9855,0.0513,UPI,0
375.28,1,1,1866,0,0,0,0.7493,0.2132,Card,0
909.62,16,0,1000,2,0,0,0.8191,0.0766,NetBanking,0
731.3,15,1,3486,3,0,0,0.9104,0.2872,UPI,0
983.85,6,0,1972,2,0,1,0.6168,0.2641,NetBanking,0
380.03,4,1,3217,3,0,0,0.8276,0.1438,UPI,0
156.88,1,1,1091,1,0,1,0.7363,0.2388,UPI,0
1894.63,16,1,1737,3,0,1,0.7621,0.1333,UPI,0
3017.96,14,0,3266,1,0,0,0.5819,0.1223,UPI,0
167.04,7,2,633,4,0,0,0.8516,0.2561,UPI,0
1615.46,17,0,1905,2,1,0,0.7402,0.4634,Wallet,0
3419.82,20,0,2788,1,0,0,0.4387,0.0755,UPI,0
2050.23,12,0,2796,3,0,0,0.9244,0.0465,Card,0
708.04,6,0,2631,4,0,0,0.978,0.3984,Wallet,0
407.21,0,0,2137,3,0,1,0.793,0.25,Card,0
1193.96,19,1,30,0,1,0,0.5149,0.6656,Card,0
1422.5,13,0,1014,1,1,0,0.5946,0.275,NetBanking,0
1212.69,8,2,2784,1,0,0,0.4864,0.1963,Wallet,0
907.65,0,2,1753,3,1,0,0.8132,0.4237,Wallet,0
351.85,19,1,1260,2,1,0,0.7006,0.1464,Ecommerce,0
1709.27,22,1,3080,6,0,0,0.4835,0.3355,UPI,1
1797.94,11,0,1205,1,0,0,0.6342,0.2416,Card,0
1354.06,6,1,1344,5,0,0,0.7905,0.1923,NetBanking,0
1232.18,14,0,1419,1,0,1,0.5868,0.2779,Ecommerce,0
6394.62,20,0,1199,2,0,0,0.8226,0.3089,UPI,0
569.3,14,1,1773,1,0,0,0.6958,0.2271,Card,0
4211.22,0,1,3347,3,1,0,0.9041,0.4135,UPI,0
507.39,4,1,3490,2,0,0,0.7168,0.2449,UPI,0
3513.61,2,2,1173,4,0,0,0.7166,0.2054,Wallet,0
4003.95,9,0,1298,4,1,0,0.7327,0.2499,Card,0
806.17,10,2,3009,2,0,0,0.8301,0.3939,UPI,0
6273.01,12,0,2016,3,0,1,0.7541,0.3626,Card,0
1794.51,18,1,629,2,0,0,0.9467,0.1523,NetBanking,0
436.53,2,0,1925,5,0,0,0.4283,0.1342,Card,0
740.36,22,0,2772,1,0,0,0.6037,0.3031,UPI,0
3602.56,6,0,1416,1,0,1,0.7359,0.4748,UPI,0
2890.6,12,1,2156,0,0,0,0.6942,0.3457,NetBanking,0
361.06,5,0,2713,2,0,0,0.9253,0.4444,Card,0
947.46,8,0,426,3,0,0,0.6063,0.1582,UPI,0
1357.91,19,0,3411,1,0,0,0.7832,0.5131,UPI,0
643.56,1,0,230,3,1,0,0.3716,0.2768,Card,0
13038.86,11,2,404,2,1,1,0.5339,0.3872,Card,0
1401.57,14,0,1048,4,0,0,0.7498,0.2522,UPI,0
1027.72,13,0,76,1,0,0,0.8007,0.2578,Wallet,0
3829.13,9,1,2303,3,0,0,0.7097,0.2835,UPI,0
747.34,9,0,1841,1,0,1,0.824,0.2851,UPI,0
3158.33,21,1,1264,3,0,0,0.5979,0.0358,UPI,0
190.35,5,1,3456,1,0,1,0.5943,0.1826,UPI,0
681.07,11,0,954,2,0,1,0.8021,0.259,UPI,0
3299.49,8,2,3078,3,0,0,0.7953,0.3287,Wallet,0
5702.77,18,0,2039,0,0,0,0.5974,0.3354,Card,0
486.89,19,0,2426,2,1,0,0.9047,0.3838,UPI,0
430.82,20,0,3334,4,0,0,0.6466,0.2582,Ecommerce,0
1989.86,2,0,894,0,0,0,0.6954,0.082,Card,0
570.1,2,0,432,4,0,0,0.7756,0.3247,NetBanking,0
827.16,9,0,2775,2,0,0,0.86,0.1868,Card,0
2752.39,10,0,2258,2,0,0,0.6464,0.0237,UPI,0
619.36,1,0,696,1,0,0,0.8999,0.3325,NetBanking,0
139.25,21,0,3194,4,0,0,0.7609,0.3178,Wallet,0
279.74,21,0,2513,3,1,0,0.8136,0.047,UPI,0
1108.16,10,2,1897,0,0,0,0.7536,0.4204,Card,0
155.0,18,0,468,5,0,0,0.6289,0.1508,Card,0
802.7,13,1,3374,1,0,0,0.8955,0.1954,Card,0
254.25,15,1,1841,3,0,0,0.6368,0.0672,UPI,0
6136.05,20,0,2095,0,0,0,0.6705,0.2373,Card,0
10650.9,2,0,102,3,1,0,0.5966,0.6862,Card,0
361.01,5,1,2356,2,1,0,0.9258,0.6838,Card,1
1435.97,10,0,2924,2,0,0,0.8438,0.1282,UPI,0
400.04,21,0,2770,2,0,0,0.9082,0.1499,Card,0
792.52,14,0,1323,1,0,0,0.6627,0.2035,UPI,0
7285.51,9,1,704,2,0,0,0.9187,0.2173,Card,0
671.81,0,0,1555,4,0,0,0.5708,0.4735,UPI,0
812.13,14,0,1963,3,0,0,0.6789,0.0656,UPI,0
407.62,6,0,946,4,0,0,0.6206,0.0426,Wallet,0
3653.71,7,2,2152,0,0,0,0.5903,0.1775,Card,0
